comm_id,client_pin,comm_date,comm_type,channel,offer_id,success
h-01423,30075,2025-01-18,sms_cashback,sms,CASHBACK_5,0
h-01424,30075,2025-02-15,email_cashback,email,CASHBACK_5,1
h-01425,30075,2025-02-25,push_cashback,push,CASHBACK_5,0
h-01426,30075,2025-03-07,sms_cashback,sms,CASHBACK_5,0
h-01427,30075,2025-03-22,call_collect,call,COLLECT_01,0
h-01428,30075,2025-04-19,push_cashback,push,CASHBACK_5,0
h-01429,30075,2025-05-01,sms_refinance,sms,REFIN_12,0
h-01430,30075,2025-05-14,sms_refinance,sms,REFIN_12,1
h-01431,30075,2025-05-29,call_collect,call,COLLECT_01,0
h-01432,30075,2025-06-23,sms_cashback,sms,CASHBACK_5,0
h-01433,30075,2025-07-18,push_credit,push,CC_LIMIT,0
h-01434,30075,2025-08-04,push_credit,push,CC_LIMIT,0
h-01435,30075,2025-08-15,sms_refinance,sms,REFIN_12,0
h-01436,30075,2025-08-30,push_credit,push,CC_LIMIT,0
h-01437,30075,2025-09-09,sms_cashback,sms,CASHBACK_5,1
h-01438,30075,2025-09-17,push_service,push,PUSH_ON,0
h-01439,30075,2025-09-26,push_cashback,push,CASHBACK_5,0
h-01440,30075,2025-10-14,push_credit,push,CC_LIMIT,0
h-01441,30075,2025-11-07,push_cashback,push,CASHBACK_5,1
h-01442,30075,2025-11-21,email_cashback,email,CASHBACK_5,0
h-01443,30075,2025-12-14,sms_cashback,sms,CASHBACK_5,0
h-01444,30075,2025-12-23,push_credit,push,CC_LIMIT,0
h-01445,30075,2026-01-03,sms_cashback,sms,CASHBACK_5,0
h-01446,30076,2025-01-20,email_cashback,email,CASHBACK_5,0
h-01447,30076,2025-02-04,sms_cashback,sms,CASHBACK_5,0
h-01448,30076,2025-02-12,push_credit,push,CC_LIMIT,0
h-01449,30076,2025-02-20,push_cashback,push,CASHBACK_5,1
h-01450,30076,2025-03-06,push_credit,push,CC_LIMIT,0
h-01451,30076,2025-03-24,push_credit,push,CC_LIMIT,0
h-01452,30076,2025-04-10,push_service,push,PUSH_ON,0
h-01453,30076,2025-04-29,sms_refinance,sms,REFIN_12,0
h-01454,30076,2025-05-25,push_service,push,PUSH_ON,1
h-01455,30076,2025-06-11,push_service,push,PUSH_ON,0
h-01456,30076,2025-07-08,push_service,push,PUSH_ON,0
h-01457,30076,2025-08-02,push_service,push,PUSH_ON,0
h-01458,30076,2025-08-13,sms_cashback,sms,CASHBACK_5,0
h-01459,30076,2025-09-01,push_service,push,PUSH_ON,0
h-01460,30077,2025-01-27,sms_refinance,sms,REFIN_12,0
h-01461,30077,2025-02-12,push_credit,push,CC_LIMIT,0
h-01462,30077,2025-03-11,sms_refinance,sms,REFIN_12,0
h-01463,30077,2025-04-07,push_cashback,push,CASHBACK_5,1
h-01464,30077,2025-04-27,push_credit,push,CC_LIMIT,1
h-01465,30077,2025-05-06,sms_cashback,sms,CASHBACK_5,0
h-01466,30077,2025-05-24,email_cashback,email,CASHBACK_5,0
h-01467,30077,2025-06-10,sms_cashback,sms,CASHBACK_5,0
h-01468,30077,2025-06-28,sms_cashback,sms,CASHBACK_5,0
h-01469,30077,2025-07-24,call_collect,call,COLLECT_01,0
h-01470,30077,2025-08-20,email_cashback,email,CASHBACK_5,0
h-01471,30077,2025-08-28,push_credit,push,CC_LIMIT,0
h-01472,30077,2025-09-16,sms_refinance,sms,REFIN_12,0
h-01473,30077,2025-10-11,push_credit,push,CC_LIMIT,0
h-01474,30077,2025-10-21,call_collect,call,COLLECT_01,0
h-01475,30077,2025-11-12,push_service,push,PUSH_ON,1
h-01476,30077,2025-11-30,push_cashback,push,CASHBACK_5,1
h-01477,30077,2025-12-10,sms_cashback,sms,CASHBACK_5,0
h-01478,30077,2025-12-21,call_collect,call,COLLECT_01,0
h-01479,30077,2026-01-03,push_cashback,push,CASHBACK_5,0
h-01480,30077,2026-01-29,call_collect,call,COLLECT_01,0
h-01481,30078,2025-01-23,push_service,push,PUSH_ON,0
h-01482,30078,2025-02-03,push_service,push,PUSH_ON,0
h-01483,30078,2025-02-20,email_cashback,email,CASHBACK_5,0
h-01484,30078,2025-03-05,push_cashback,push,CASHBACK_5,0
h-01485,30078,2025-03-29,call_collect,call,COLLECT_01,0
h-01486,30078,2025-04-08,push_credit,push,CC_LIMIT,0
h-01487,30078,2025-04-22,sms_cashback,sms,CASHBACK_5,0
h-01488,30078,2025-05-09,sms_refinance,sms,REFIN_12,0
h-01489,30078,2025-05-23,push_cashback,push,CASHBACK_5,0
h-01490,30078,2025-06-13,sms_refinance,sms,REFIN_12,0
h-01491,30078,2025-07-06,push_cashback,push,CASHBACK_5,1
h-01492,30078,2025-07-15,sms_cashback,sms,CASHBACK_5,1
h-01493,30078,2025-08-02,sms_cashback,sms,CASHBACK_5,1
h-01494,30078,2025-08-22,push_service,push,PUSH_ON,0
h-01495,30078,2025-09-09,sms_cashback,sms,CASHBACK_5,1
h-01496,30078,2025-10-06,push_service,push,PUSH_ON,1
h-01497,30078,2025-11-03,call_collect,call,COLLECT_01,0
h-01498,30078,2025-11-27,email_cashback,email,CASHBACK_5,0
h-01499,30078,2025-12-13,push_service,push,PUSH_ON,1
h-01500,30078,2025-12-23,sms_refinance,sms,REFIN_12,0
h-01501,30078,2026-01-16,push_service,push,PUSH_ON,0
h-01502,30078,2026-02-03,push_cashback,push,CASHBACK_5,0
h-01503,30078,2026-02-14,call_collect,call,COLLECT_01,0
h-01504,30078,2026-02-26,sms_refinance,sms,REFIN_12,0
h-01505,30078,2026-03-14,push_cashback,push,CASHBACK_5,1
h-01506,30078,2026-04-07,push_credit,push,CC_LIMIT,1
h-01507,30078,2026-04-29,sms_cashback,sms,CASHBACK_5,0
h-01508,30079,2025-01-23,sms_cashback,sms,CASHBACK_5,0
h-01509,30079,2025-02-02,sms_cashback,sms,CASHBACK_5,0
h-01510,30079,2025-02-20,push_cashback,push,CASHBACK_5,1
h-01511,30079,2025-03-20,sms_cashback,sms,CASHBACK_5,1
h-01512,30079,2025-03-30,push_service,push,PUSH_ON,0
h-01513,30079,2025-04-19,push_service,push,PUSH_ON,0
h-01514,30079,2025-04-29,push_cashback,push,CASHBACK_5,1
h-01515,30079,2025-05-19,sms_cashback,sms,CASHBACK_5,0
h-01516,30079,2025-06-12,sms_cashback,sms,CASHBACK_5,0
h-01517,30079,2025-07-02,call_collect,call,COLLECT_01,0
h-01518,30079,2025-07-20,push_credit,push,CC_LIMIT,0
h-01519,30079,2025-08-14,push_cashback,push,CASHBACK_5,0
h-01520,30079,2025-08-29,push_credit,push,CC_LIMIT,0
h-01521,30079,2025-09-24,push_service,push,PUSH_ON,0
h-01522,30079,2025-10-19,push_cashback,push,CASHBACK_5,0
h-01523,30079,2025-11-14,sms_refinance,sms,REFIN_12,0
h-01524,30079,2025-12-10,push_credit,push,CC_LIMIT,0
h-01525,30079,2025-12-30,call_collect,call,COLLECT_01,0
h-01526,30079,2026-01-20,push_cashback,push,CASHBACK_5,0
h-01527,30079,2026-02-15,push_credit,push,CC_LIMIT,0
h-01528,30079,2026-03-02,push_credit,push,CC_LIMIT,0
h-01529,30079,2026-03-30,push_credit,push,CC_LIMIT,0
h-01530,30079,2026-04-19,push_service,push,PUSH_ON,1
h-01531,30079,2026-05-05,push_service,push,PUSH_ON,0
h-01532,30079,2026-06-01,email_cashback,email,CASHBACK_5,0
h-01533,30080,2025-01-20,push_cashback,push,CASHBACK_5,0
h-01534,30080,2025-02-13,call_collect,call,COLLECT_01,0
h-01535,30080,2025-02-23,push_service,push,PUSH_ON,1
h-01536,30080,2025-03-20,sms_cashback,sms,CASHBACK_5,0
h-01537,30080,2025-04-10,sms_cashback,sms,CASHBACK_5,0
h-01538,30080,2025-05-07,sms_cashback,sms,CASHBACK_5,0
h-01539,30080,2025-06-01,push_service,push,PUSH_ON,0
h-01540,30080,2025-06-27,push_cashback,push,CASHBACK_5,0
h-01541,30080,2025-07-09,push_service,push,PUSH_ON,0
h-01542,30080,2025-08-02,sms_refinance,sms,REFIN_12,0
h-01543,30080,2025-08-23,call_collect,call,COLLECT_01,1
h-01544,30080,2025-09-20,sms_refinance,sms,REFIN_12,0
h-01545,30080,2025-10-03,email_cashback,email,CASHBACK_5,0
h-01546,30080,2025-10-19,sms_cashback,sms,CASHBACK_5,0
h-01547,30080,2025-10-27,call_collect,call,COLLECT_01,1
h-01548,30080,2025-11-21,push_cashback,push,CASHBACK_5,0
h-01549,30080,2025-12-02,push_cashback,push,CASHBACK_5,0
h-01550,30080,2025-12-21,call_collect,call,COLLECT_01,1
h-01551,30080,2026-01-12,email_cashback,email,CASHBACK_5,0
h-01552,30080,2026-01-20,push_cashback,push,CASHBACK_5,0
h-01553,30080,2026-01-31,sms_refinance,sms,REFIN_12,0
h-01554,30080,2026-02-15,push_cashback,push,CASHBACK_5,0
h-01555,30080,2026-03-10,push_cashback,push,CASHBACK_5,0
h-01556,30080,2026-03-21,push_cashback,push,CASHBACK_5,0
h-01557,30080,2026-04-09,push_service,push,PUSH_ON,0
h-01558,30081,2025-01-21,push_service,push,PUSH_ON,0
h-01559,30081,2025-01-30,push_cashback,push,CASHBACK_5,0
h-01560,30081,2025-02-19,push_cashback,push,CASHBACK_5,1
h-01561,30081,2025-03-15,sms_refinance,sms,REFIN_12,1
h-01562,30081,2025-04-02,sms_refinance,sms,REFIN_12,0
h-01563,30081,2025-04-28,sms_refinance,sms,REFIN_12,0
h-01564,30081,2025-05-14,push_cashback,push,CASHBACK_5,0
h-01565,30081,2025-06-07,sms_refinance,sms,REFIN_12,1
h-01566,30081,2025-06-25,push_cashback,push,CASHBACK_5,0
h-01567,30081,2025-07-19,sms_refinance,sms,REFIN_12,0
h-01568,30081,2025-07-31,sms_cashback,sms,CASHBACK_5,0
h-01569,30081,2025-08-10,push_cashback,push,CASHBACK_5,0
h-01570,30081,2025-09-01,push_credit,push,CC_LIMIT,0
h-01571,30081,2025-09-15,call_collect,call,COLLECT_01,1
h-01572,30081,2025-09-23,push_cashback,push,CASHBACK_5,0
h-01573,30081,2025-10-18,push_service,push,PUSH_ON,1
h-01574,30081,2025-11-03,push_cashback,push,CASHBACK_5,0
h-01575,30081,2025-11-12,call_collect,call,COLLECT_01,0
h-01576,30081,2025-12-08,push_cashback,push,CASHBACK_5,0
h-01577,30081,2025-12-20,sms_cashback,sms,CASHBACK_5,0
h-01578,30081,2025-12-30,sms_refinance,sms,REFIN_12,1
h-01579,30081,2026-01-09,push_credit,push,CC_LIMIT,0
h-01580,30081,2026-01-21,push_cashback,push,CASHBACK_5,0
h-01581,30081,2026-02-01,push_cashback,push,CASHBACK_5,0
h-01582,30081,2026-02-19,call_collect,call,COLLECT_01,0
h-01583,30081,2026-03-18,sms_refinance,sms,REFIN_12,0
h-01584,30082,2025-01-28,push_cashback,push,CASHBACK_5,1
h-01585,30082,2025-02-05,call_collect,call,COLLECT_01,0
h-01586,30082,2025-02-16,email_cashback,email,CASHBACK_5,0
h-01587,30082,2025-03-08,call_collect,call,COLLECT_01,0
h-01588,30082,2025-03-22,push_cashback,push,CASHBACK_5,0
h-01589,30082,2025-04-16,push_service,push,PUSH_ON,0
h-01590,30082,2025-05-03,sms_refinance,sms,REFIN_12,0
h-01591,30082,2025-05-21,push_service,push,PUSH_ON,0
h-01592,30082,2025-06-03,email_cashback,email,CASHBACK_5,0
h-01593,30082,2025-06-26,push_service,push,PUSH_ON,0
h-01594,30082,2025-07-06,sms_refinance,sms,REFIN_12,0
h-01595,30082,2025-07-14,email_cashback,email,CASHBACK_5,0
h-01596,30082,2025-07-30,push_cashback,push,CASHBACK_5,0
h-01597,30082,2025-08-10,call_collect,call,COLLECT_01,0
h-01598,30082,2025-09-01,sms_refinance,sms,REFIN_12,0
h-01599,30083,2025-01-20,sms_refinance,sms,REFIN_12,0
h-01600,30083,2025-01-30,call_collect,call,COLLECT_01,1
h-01601,30083,2025-02-13,push_credit,push,CC_LIMIT,0
h-01602,30083,2025-03-07,push_cashback,push,CASHBACK_5,1
h-01603,30083,2025-03-28,push_credit,push,CC_LIMIT,0
h-01604,30083,2025-04-05,sms_cashback,sms,CASHBACK_5,0
h-01605,30083,2025-04-15,sms_cashback,sms,CASHBACK_5,0
h-01606,30083,2025-05-10,push_cashback,push,CASHBACK_5,1
h-01607,30083,2025-05-23,call_collect,call,COLLECT_01,0
h-01608,30083,2025-06-14,push_cashback,push,CASHBACK_5,0
h-01609,30083,2025-07-02,email_cashback,email,CASHBACK_5,0
h-01610,30083,2025-07-12,push_service,push,PUSH_ON,0
h-01611,30083,2025-07-30,sms_cashback,sms,CASHBACK_5,0
h-01612,30083,2025-08-12,push_service,push,PUSH_ON,0
h-01613,30083,2025-08-25,push_service,push,PUSH_ON,0
h-01614,30083,2025-09-21,push_credit,push,CC_LIMIT,1
h-01615,30083,2025-10-18,sms_cashback,sms,CASHBACK_5,0
h-01616,30083,2025-11-03,call_collect,call,COLLECT_01,0
h-01617,30083,2025-11-28,push_credit,push,CC_LIMIT,0
h-01618,30083,2025-12-16,push_service,push,PUSH_ON,1
h-01619,30083,2026-01-04,push_service,push,PUSH_ON,0
h-01620,30083,2026-01-15,email_cashback,email,CASHBACK_5,0
h-01621,30084,2025-01-30,push_service,push,PUSH_ON,1
h-01622,30084,2025-02-23,sms_cashback,sms,CASHBACK_5,0
h-01623,30084,2025-03-22,sms_cashback,sms,CASHBACK_5,0
h-01624,30084,2025-04-10,push_cashback,push,CASHBACK_5,0
h-01625,30084,2025-04-22,push_cashback,push,CASHBACK_5,0
h-01626,30084,2025-05-19,sms_refinance,sms,REFIN_12,0
h-01627,30084,2025-06-15,sms_cashback,sms,CASHBACK_5,1
h-01628,30084,2025-07-06,push_service,push,PUSH_ON,1
h-01629,30084,2025-08-03,call_collect,call,COLLECT_01,0
h-01630,30084,2025-08-16,push_cashback,push,CASHBACK_5,0
h-01631,30084,2025-09-11,sms_cashback,sms,CASHBACK_5,1
h-01632,30084,2025-10-01,push_credit,push,CC_LIMIT,0
h-01633,30084,2025-10-16,sms_cashback,sms,CASHBACK_5,0
h-01634,30084,2025-11-06,push_service,push,PUSH_ON,0
h-01635,30084,2025-11-23,sms_cashback,sms,CASHBACK_5,0
h-01636,30084,2025-12-15,call_collect,call,COLLECT_01,0
h-01637,30084,2025-12-26,call_collect,call,COLLECT_01,0
h-01638,30085,2025-01-16,push_service,push,PUSH_ON,0
h-01639,30085,2025-01-25,sms_refinance,sms,REFIN_12,0
h-01640,30085,2025-02-10,sms_cashback,sms,CASHBACK_5,0
h-01641,30085,2025-02-20,sms_cashback,sms,CASHBACK_5,0
h-01642,30085,2025-03-14,push_credit,push,CC_LIMIT,1
h-01643,30085,2025-04-06,sms_cashback,sms,CASHBACK_5,0
h-01644,30085,2025-04-17,push_cashback,push,CASHBACK_5,0
h-01645,30085,2025-05-08,sms_refinance,sms,REFIN_12,0
h-01646,30085,2025-05-25,email_cashback,email,CASHBACK_5,0
h-01647,30085,2025-06-02,sms_refinance,sms,REFIN_12,0
h-01648,30085,2025-06-24,sms_refinance,sms,REFIN_12,1
h-01649,30085,2025-07-07,push_cashback,push,CASHBACK_5,1
h-01650,30085,2025-07-15,sms_refinance,sms,REFIN_12,0
h-01651,30085,2025-08-12,sms_cashback,sms,CASHBACK_5,0
h-01652,30085,2025-08-29,push_credit,push,CC_LIMIT,0
h-01653,30085,2025-09-21,sms_refinance,sms,REFIN_12,0
h-01654,30085,2025-10-07,push_credit,push,CC_LIMIT,0
h-01655,30085,2025-10-18,push_cashback,push,CASHBACK_5,0
h-01656,30085,2025-11-10,push_cashback,push,CASHBACK_5,1
h-01657,30085,2025-12-08,call_collect,call,COLLECT_01,0
h-01658,30085,2025-12-31,push_cashback,push,CASHBACK_5,0
h-01659,30085,2026-01-16,push_service,push,PUSH_ON,0
h-01660,30086,2025-01-18,email_cashback,email,CASHBACK_5,1
h-01661,30086,2025-02-05,push_cashback,push,CASHBACK_5,1
h-01662,30086,2025-02-26,push_cashback,push,CASHBACK_5,0
h-01663,30086,2025-03-15,push_cashback,push,CASHBACK_5,0
h-01664,30086,2025-04-09,push_service,push,PUSH_ON,0
h-01665,30086,2025-04-20,sms_cashback,sms,CASHBACK_5,0
h-01666,30086,2025-04-28,email_cashback,email,CASHBACK_5,0
h-01667,30086,2025-05-16,email_cashback,email,CASHBACK_5,0
h-01668,30086,2025-06-12,push_service,push,PUSH_ON,1
h-01669,30086,2025-07-02,push_cashback,push,CASHBACK_5,0
h-01670,30086,2025-07-12,push_cashback,push,CASHBACK_5,0
h-01671,30086,2025-08-01,sms_cashback,sms,CASHBACK_5,0
h-01672,30086,2025-08-17,call_collect,call,COLLECT_01,0
h-01673,30086,2025-09-13,sms_cashback,sms,CASHBACK_5,1
h-01674,30086,2025-10-02,email_cashback,email,CASHBACK_5,0
h-01675,30086,2025-10-29,sms_refinance,sms,REFIN_12,0
h-01676,30086,2025-11-21,sms_refinance,sms,REFIN_12,0
h-01677,30086,2025-12-04,push_service,push,PUSH_ON,0
h-01678,30086,2025-12-31,sms_refinance,sms,REFIN_12,0
h-01679,30086,2026-01-26,push_service,push,PUSH_ON,0
h-01680,30086,2026-02-06,push_credit,push,CC_LIMIT,0
h-01681,30086,2026-02-27,push_cashback,push,CASHBACK_5,0
h-01682,30087,2025-01-23,push_cashback,push,CASHBACK_5,0
h-01683,30087,2025-02-04,push_cashback,push,CASHBACK_5,0
h-01684,30087,2025-03-04,push_service,push,PUSH_ON,1
h-01685,30087,2025-03-13,push_cashback,push,CASHBACK_5,0
h-01686,30087,2025-04-10,push_cashback,push,CASHBACK_5,0
h-01687,30087,2025-04-28,push_credit,push,CC_LIMIT,0
h-01688,30087,2025-05-24,push_cashback,push,CASHBACK_5,0
h-01689,30087,2025-06-16,sms_cashback,sms,CASHBACK_5,0
h-01690,30087,2025-06-24,call_collect,call,COLLECT_01,0
h-01691,30087,2025-07-05,email_cashback,email,CASHBACK_5,0
h-01692,30087,2025-07-19,push_cashback,push,CASHBACK_5,0
h-01693,30087,2025-08-13,sms_cashback,sms,CASHBACK_5,0
h-01694,30087,2025-08-22,push_cashback,push,CASHBACK_5,0
h-01695,30087,2025-09-11,sms_cashback,sms,CASHBACK_5,0
h-01696,30087,2025-10-02,sms_refinance,sms,REFIN_12,1
h-01697,30087,2025-10-15,push_cashback,push,CASHBACK_5,0
h-01698,30087,2025-11-12,call_collect,call,COLLECT_01,0
h-01699,30087,2025-12-08,push_cashback,push,CASHBACK_5,0
h-01700,30087,2025-12-31,call_collect,call,COLLECT_01,0
h-01701,30087,2026-01-27,push_credit,push,CC_LIMIT,0
h-01702,30087,2026-02-07,push_service,push,PUSH_ON,0
h-01703,30087,2026-02-28,push_cashback,push,CASHBACK_5,0
h-01704,30087,2026-03-12,push_service,push,PUSH_ON,0
h-01705,30087,2026-03-30,push_service,push,PUSH_ON,0
h-01706,30088,2025-01-18,sms_cashback,sms,CASHBACK_5,0
h-01707,30088,2025-02-14,sms_refinance,sms,REFIN_12,0
h-01708,30088,2025-02-27,call_collect,call,COLLECT_01,0
h-01709,30088,2025-03-20,sms_refinance,sms,REFIN_12,0
h-01710,30088,2025-04-14,call_collect,call,COLLECT_01,0
h-01711,30088,2025-04-26,push_cashback,push,CASHBACK_5,0
h-01712,30088,2025-05-09,push_cashback,push,CASHBACK_5,1
h-01713,30088,2025-05-31,push_cashback,push,CASHBACK_5,0
h-01714,30088,2025-06-14,push_cashback,push,CASHBACK_5,0
h-01715,30088,2025-06-23,push_cashback,push,CASHBACK_5,0
h-01716,30088,2025-07-15,call_collect,call,COLLECT_01,1
h-01717,30088,2025-08-02,email_cashback,email,CASHBACK_5,0
h-01718,30088,2025-08-29,email_cashback,email,CASHBACK_5,0
h-01719,30088,2025-09-06,sms_refinance,sms,REFIN_12,0
h-01720,30088,2025-09-24,sms_cashback,sms,CASHBACK_5,0
h-01721,30088,2025-10-09,push_cashback,push,CASHBACK_5,0
h-01722,30088,2025-10-30,push_service,push,PUSH_ON,0
h-01723,30088,2025-11-14,push_cashback,push,CASHBACK_5,0
h-01724,30088,2025-12-04,push_credit,push,CC_LIMIT,0
h-01725,30088,2025-12-18,email_cashback,email,CASHBACK_5,0
h-01726,30088,2025-12-31,sms_refinance,sms,REFIN_12,0
h-01727,30089,2025-01-23,sms_refinance,sms,REFIN_12,0
h-01728,30089,2025-02-04,push_service,push,PUSH_ON,0
h-01729,30089,2025-03-02,sms_refinance,sms,REFIN_12,0
h-01730,30089,2025-03-19,call_collect,call,COLLECT_01,0
h-01731,30089,2025-04-13,call_collect,call,COLLECT_01,1
h-01732,30089,2025-05-06,call_collect,call,COLLECT_01,1
h-01733,30089,2025-05-14,call_collect,call,COLLECT_01,0
h-01734,30089,2025-06-11,push_service,push,PUSH_ON,0
h-01735,30089,2025-06-19,sms_refinance,sms,REFIN_12,1
h-01736,30089,2025-07-16,sms_refinance,sms,REFIN_12,0
h-01737,30089,2025-07-30,sms_cashback,sms,CASHBACK_5,0
h-01738,30089,2025-08-13,call_collect,call,COLLECT_01,0
h-01739,30089,2025-08-28,push_cashback,push,CASHBACK_5,0
h-01740,30089,2025-09-07,sms_refinance,sms,REFIN_12,0
h-01741,30089,2025-09-18,call_collect,call,COLLECT_01,0
h-01742,30089,2025-10-07,sms_cashback,sms,CASHBACK_5,0
h-01743,30089,2025-10-26,push_cashback,push,CASHBACK_5,0
h-01744,30089,2025-11-12,push_cashback,push,CASHBACK_5,1
h-01745,30089,2025-12-03,sms_refinance,sms,REFIN_12,1
h-01746,30089,2025-12-12,sms_refinance,sms,REFIN_12,0
h-01747,30089,2025-12-30,push_credit,push,CC_LIMIT,0
h-01748,30089,2026-01-14,push_cashback,push,CASHBACK_5,0
h-01749,30090,2025-01-13,call_collect,call,COLLECT_01,0
h-01750,30090,2025-02-01,push_cashback,push,CASHBACK_5,0
h-01751,30090,2025-02-13,sms_cashback,sms,CASHBACK_5,0
h-01752,30090,2025-03-05,push_cashback,push,CASHBACK_5,0
h-01753,30090,2025-03-21,push_service,push,PUSH_ON,0
h-01754,30090,2025-04-18,push_service,push,PUSH_ON,1
h-01755,30090,2025-05-12,push_cashback,push,CASHBACK_5,0
h-01756,30090,2025-05-28,email_cashback,email,CASHBACK_5,0
h-01757,30090,2025-06-06,push_service,push,PUSH_ON,0
h-01758,30090,2025-06-23,push_service,push,PUSH_ON,1
h-01759,30090,2025-07-06,sms_cashback,sms,CASHBACK_5,0
h-01760,30090,2025-07-20,push_service,push,PUSH_ON,1
h-01761,30090,2025-08-02,push_cashback,push,CASHBACK_5,0
h-01762,30090,2025-08-24,push_cashback,push,CASHBACK_5,0
h-01763,30090,2025-09-09,push_cashback,push,CASHBACK_5,0
h-01764,30090,2025-09-26,sms_refinance,sms,REFIN_12,0
h-01765,30090,2025-10-16,push_service,push,PUSH_ON,0
h-01766,30090,2025-11-13,push_service,push,PUSH_ON,1
h-01767,30090,2025-11-25,call_collect,call,COLLECT_01,0
h-01768,30090,2025-12-03,push_service,push,PUSH_ON,0
h-01769,30090,2025-12-16,push_service,push,PUSH_ON,0
h-01770,30090,2026-01-04,push_cashback,push,CASHBACK_5,0
h-01771,30090,2026-01-31,email_cashback,email,CASHBACK_5,0
h-01772,30090,2026-02-15,push_credit,push,CC_LIMIT,1
h-01773,30090,2026-03-10,push_service,push,PUSH_ON,1
h-01774,30090,2026-03-24,sms_refinance,sms,REFIN_12,0
h-01775,30090,2026-04-09,push_service,push,PUSH_ON,1
h-01776,30090,2026-04-30,email_cashback,email,CASHBACK_5,0
h-01777,30091,2025-01-26,email_cashback,email,CASHBACK_5,0
h-01778,30091,2025-02-04,push_credit,push,CC_LIMIT,0
h-01779,30091,2025-03-02,push_credit,push,CC_LIMIT,0
h-01780,30091,2025-03-27,sms_refinance,sms,REFIN_12,0
h-01781,30091,2025-04-21,call_collect,call,COLLECT_01,0
h-01782,30091,2025-04-29,push_service,push,PUSH_ON,1
h-01783,30091,2025-05-23,sms_cashback,sms,CASHBACK_5,0
h-01784,30091,2025-06-19,sms_refinance,sms,REFIN_12,0
h-01785,30091,2025-07-08,push_cashback,push,CASHBACK_5,0
h-01786,30091,2025-07-19,sms_cashback,sms,CASHBACK_5,0
h-01787,30091,2025-08-08,email_cashback,email,CASHBACK_5,0
h-01788,30091,2025-08-31,push_credit,push,CC_LIMIT,0
h-01789,30091,2025-09-21,call_collect,call,COLLECT_01,1
h-01790,30091,2025-10-13,email_cashback,email,CASHBACK_5,0
h-01791,30092,2025-01-30,push_service,push,PUSH_ON,1
h-01792,30092,2025-02-21,push_cashback,push,CASHBACK_5,0
h-01793,30092,2025-03-21,push_cashback,push,CASHBACK_5,1
h-01794,30092,2025-04-05,sms_cashback,sms,CASHBACK_5,1
h-01795,30092,2025-04-18,sms_cashback,sms,CASHBACK_5,1
h-01796,30092,2025-05-04,sms_refinance,sms,REFIN_12,0
h-01797,30092,2025-05-17,call_collect,call,COLLECT_01,0
h-01798,30092,2025-06-03,sms_refinance,sms,REFIN_12,0
h-01799,30092,2025-06-23,push_cashback,push,CASHBACK_5,0
h-01800,30092,2025-07-04,email_cashback,email,CASHBACK_5,0
h-01801,30092,2025-07-27,sms_cashback,sms,CASHBACK_5,1
h-01802,30092,2025-08-22,call_collect,call,COLLECT_01,0
h-01803,30092,2025-09-08,push_service,push,PUSH_ON,0
h-01804,30093,2025-01-30,push_cashback,push,CASHBACK_5,0
h-01805,30093,2025-02-16,push_service,push,PUSH_ON,1
h-01806,30093,2025-03-12,push_credit,push,CC_LIMIT,1
h-01807,30093,2025-03-25,push_service,push,PUSH_ON,0
h-01808,30093,2025-04-07,sms_refinance,sms,REFIN_12,0
h-01809,30093,2025-04-27,sms_cashback,sms,CASHBACK_5,0
h-01810,30093,2025-05-17,sms_refinance,sms,REFIN_12,0
h-01811,30093,2025-06-13,push_credit,push,CC_LIMIT,1
h-01812,30093,2025-06-26,push_service,push,PUSH_ON,0
h-01813,30093,2025-07-12,sms_refinance,sms,REFIN_12,0
h-01814,30093,2025-08-01,push_service,push,PUSH_ON,0
h-01815,30093,2025-08-12,push_cashback,push,CASHBACK_5,0
h-01816,30093,2025-09-03,call_collect,call,COLLECT_01,0
h-01817,30093,2025-09-14,push_service,push,PUSH_ON,0
h-01818,30093,2025-10-12,sms_refinance,sms,REFIN_12,0
h-01819,30093,2025-11-04,push_cashback,push,CASHBACK_5,1
